"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042754","BP","GO:0042754","negative regulation of circadian rhythm",12,0.802111302064014,1.92592004304301,0.000623009860923368,0.0351545236258733,0.0319945582795175,2389,"tags=83%, list=17%, signal=69%","Ghrl/Adora1/Cipc/Lepr/Ptger3/Cry2/Sfpq/Per2/Piwil2/Cry1"
"GO:0051249","BP","GO:0051249","regulation of lymphocyte activation",417,-0.422059465024867,-1.47602856828989,0.000629180109173088,0.0351545236258733,0.0319945582795175,2344,"tags=29%, list=17%, signal=24%","Fas/Il2ra/Il27ra/RT1-DOb/Aplf/Thoc1/Tp53bp1/Vnn1/Anxa1/Cd44/Marchf7/RT1-Db1/Prkdc/Tnip2/Flot2/Malt1/Kmt5c/Nlrp3/Sox12/Thy1/Themis2/Glmn/Rc3h2/Il7r/Cd6/Il15/Nfkbid/Slamf1/Tnfrsf13b/Fcgr3a/Tnfrsf9/Bst1/Cd27/Ctla4/Bid/Adam8/Cd274/Cd300a/Gli3/Cgas/Mnda/Slc7a1/Nfkbiz/Clec7a/Tnfsf9/B2m/Tspan32/Shld2/Tnfrsf1b/Gnrh1/RT1-M3-1/Sh3kbp1/Icos/Samsn1/Vtcn1/Lef1/Tbc1d10c/Zc3h12a/Ccl5/Lag3/Cd3e/RT1-CE16/Lgals9/Ager/Ccr7/Slc4a1/Il36b/Lst1/Zap70/Carmil2/Tnfaip3/Mdk/Ccl2/Dapl1/Tnfrsf4/Btn2a2/Pla2g2f/Shh/Il1b/Adora2a/Ccdc88b/Cd28/Clcf1/Pla2g2a/Lat/Cd80/Ripk3/Efnb3/Tnfsf11/Il12b/Sh2d1b2/Il10/Arg2/Tigit/Lilrb4/Il1a/Il12rb1/Ceacam1/Dux4/Hspb1/Fgf10/Ephb6/Pla2g5/Nod2/Fcho1/Socs1/Prdm1/Irgm/Mill1/Pla2g2d/Cyp26b1/Il6/Pglyrp1/Il23a/Mzb1/Gata3/Tac1/Lgals5/Cdkn2a"
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis",135,-0.525276059586351,-1.70380762185582,0.000689777129408901,0.0381726662122883,0.034741406449176,1741,"tags=17%, list=13%, signal=15%","Ogt/Usp25/Serpini1/Spink2/Serpinf1/Pml/Serpinf2/Serpina3a/Trim39/Prkcg/Trim21/Shh/Serpine1/Chac1/Il10/Ctsz/Plat/Fetub/Acp4/Serpinb2/Cdkn2a/Serpinb3a/Serpinb3"
"GO:0009060","BP","GO:0009060","aerobic respiration",155,0.379503310114508,1.56298300727098,0.00071337356742115,0.0389145281028237,0.0354165839524951,4577,"tags=64%, list=33%, signal=43%","Cbfa2t3/Pde2a/Chchd10/Cox10/Fh/Cox5b/Atp5f1a/Atp5f1d/Uqcrb/Cox6a1/Cox5a/Aco2/Atp5me/Ndufv1/Ak2/Aco1/Ogdh/Ndufa12/Atp5f1b/Sdhd/Afg1l/Cyc1/Uqcrc1/Suclg2/Ndufv2/Sdha/Atp5pd/Uqcc3/Slc25a33/Ndufa7/Sdhb/Cox4i1/Atp5pf/Atp5f1c/Ndufa8/Ndufa10/Dlst/Idh3b/Cox6b1/Mdh2/Sdhc/Ndufs7/Dlat/Nipsnap2/Iscu/Idh1/Coq7/Ndufs8/Cox7a2l/Ide/Msh2/Suclg1/Ndufb6/Cox6c/Cs/Uqcrh/Ndufs6/Ndufs3/Atp5po/Dhtkd1/Rhoa/Ndufs1/Pdhb/Sucla2/Idh3a/CYTB/Ccnb1/Abcd1/Slc25a23/Nop53/Coa6/COX3/Stoml2/Uqcr10/Dnajc30/Ndufv3/Bloc1s1/Ndufb8/Pank2/Pink1/Uqcrfs1/Idh2/Slc25a51/Atp5mg/Oxa1l/Uqcrq/Idh3g/Atp5pb/Atp5mf/Ndufb9/Vcp/Park7/Mrps36/Gadd45gip1/Pdha1/Macroh2a1/Coq9/ATP6/ND3"
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition",53,-0.640561637015576,-1.84367428313824,0.000782019638763713,0.0408456920963153,0.0371741597226756,1154,"tags=23%, list=8%, signal=21%","Lef1/Ager/Mdk/Wwtr1/Il1b/Tgfb2/Isl1/Foxc1/Bambi/Twist1/Il6/Serpinb3"
"GO:0006081","BP","GO:0006081","cellular aldehyde metabolic process",57,0.510764192693801,1.78013920005536,0.00090731006856378,0.0435794150542238,0.0396621541392032,1447,"tags=35%, list=11%, signal=32%","Aldh8a1/Aldob/Adh1c/Bmp6/Aldoa/Bco2/Bco1/Aldh3a1/Aldh1a2/Scnn1b/Grhpr/Cacna1h/Aldh3a2/Aldh9a1/Rdh13/Pdxk/Esd/Adh4/Bmp2/Kcnma1"
"GO:0002764","BP","GO:0002764","immune response-regulating signaling pathway",388,-0.421955626850547,-1.47067558871925,0.000940429401995181,0.0446090642424671,0.0405992503522339,2176,"tags=26%, list=16%, signal=22%","Kcnj8/Ifi35/Sh2b2/RT1-Db1/Plcg1/Tnip2/Malt1/Mapk8/Traf3/Nlrp3/Thy1/Themis2/Nfkbia/Rab29/Rc3h2/Tlr2/Lamp2/Fcer2/Fbxl2/Clec4d/Nfkbid/Ubash3a/Rab11fip2/Fcgr3a/Tlr5/Ctla4/Fcrl5/Cd300a/Tnip3/Cgas/Mnda/Lime1/Klrk1/Nfkbiz/Clec7a/Myo1g/Slc15a2/Lrrc19/Fcgr2a/Gpld1/Cd247/Pde4b/RT1-M3-1/Cd226/Vtcn1/Prkd1/Scimp/Gbp2/Zc3h12a/Trim15/Clec4a/Alpk1/Cd3e/Pvrig/Sting1/RT1-CE16/Lgals9/Ccr7/Zap70/Carmil2/Eif2ak2/Tnfaip3/Oscar/Oasl/Btn2a2/Cd300lf/Klrc3/Micb/Cd8a/Cd28/Cd36/Lat/Treml4/Irf3/Ifih1/Irf4/Lilrb4/Klrd1/Tifa/Ceacam1/Clec4e/Trat1/Nod2/Fcho1/Lbp/Acod1/Gbp1/Irgm/Tnf/Casp4/Rig1/Dhx58/Ddx60/Gata3/Oas3/Oas1a/Irf7/Rsad2/Reg3g"
"GO:0042481","BP","GO:0042481","regulation of odontogenesis",19,-0.783458367935338,-1.8599165276675,0.000955006711366964,0.0450209028068488,0.040974069624146,862,"tags=47%, list=6%, signal=44%","Shh/Ngfr/Ednra/Wnt10a/Fgf8/Sp6/Msx1/Apcdd1/Tnfrsf11b"
"GO:0015695","BP","GO:0015695","organic cation transport",52,0.532337246992259,1.82975334099733,0.00100353222600163,0.0467315585974052,0.0425309582046776,1206,"tags=35%, list=9%, signal=32%","Aqp8/Adora2b/C5/Slc16a9/Slc22a3/Abcb1a/Chrna7/Ptgs1/Ptger3/Agt/Slc18b1/Tspo2/Pou2f2/Plcd1/Kcnb1/P2ry1/Cacna1a/Adora3"
"GO:0007389","BP","GO:0007389","pattern specification process",358,-0.422427791090223,-1.46833691527167,0.00100353190449017,0.0467315585974052,0.0425309582046776,2220,"tags=25%, list=16%, signal=22%","Tctn1/Ift122/Sema3a/Grhl3/Tulp3/Dmrta2/Prkdc/Rnf207/Ssbp3/Smarcd3/Mapk8/Ddit3/Robo2/Sox17/Btg2/Dvl1/Ldb1/Celsr1/Ofd1/Ift57/Nek8/Ift25/Eomes/Dll1/Cfap53/Nr2f1/Hoxb7/Ripply1/Gli3/Gli1/Arl13b/Notch2/Hoxb9/Gpr161/Ntf4/Hoxb3/Lef1/Dync2li1/Lama5/Hoxd9/Syngap1/Gas8/Tbxt/Hoxd11/Hoxd13/Meis3/Wif1/Prickle1/Hoxd12/Shh/Tmem67/Sema3f/Nog/Cyp26a1/Asb2/Hoxb6/Sema3c/Hoxd4/Cited1/Hoxd8/Fgfr2/Tbx3/Isl1/Mdfi/Cdx4/Hoxb5/Hoxd10/Dkk1/Gja1/Foxc1/Vangl2/Wnt6/Fgf10/Hoxd3/Fgf8/Wnt7b/Msx1/Cyp26b1/Dnaaf3/Chrd/Irx3/Tbr1/Ttc8/Mnx1/C3/Lrp2/Mdga2/Msx2/Lhx2/Ooep"
"GO:0045777","BP","GO:0045777","positive regulation of blood pressure",34,0.593402742961737,1.8572082270933,0.00102668032202244,0.047519743147184,0.0432482945219404,1387,"tags=35%, list=10%, signal=32%","Nmu/Tacr1/Tac3/Nr3c2/Adora1/Hsd11b2/Chrna7/Agt/Camk2n1/Pde4d/Ace/Ephx2"
"GO:0005975","BP","GO:0005975","carbohydrate metabolic process",458,0.290466534497525,1.31154503578397,0.00109355413097221,0.0494169993978389,0.0449750104441577,2408,"tags=26%, list=18%, signal=22%","Pck1/St6galnac1/Abo3/Fbp1/Aldob/Chst5/Adora2b/St6galnac4/Hexb/Chst4/St6galnac6/Chst9/Igf2/Pc/Egf/Otog/Pgm5/Cbfa2t3/Rgn/Fut4/Eno3/Prkaa2/Gne/Casd1/Aldoa/Ppargc1a/Nr1h4/Nans/Adcyap1r1/Zbtb20/Abo/Lepr/Slc45a3/Myorg/Hnf4a/Nr1d1/Aldoart2/C1qtnf3/B3galt2/Gsto1/Ptger4/Gsto2/Gpd1/Gulo/Plcd1/Pfkfb4/Ppara/P2ry1/Gfpt1/Pygb/Mgam2/Chst13/Fuom/St3gal2/Akr1b1/Acadm/Ugdh/Mpi/Eif6/Fut1/Slc39a14/Irs2/Man2a1/Pmm2/Shpk/Ucp2/Hdac4/Chst3/Insr/Hk1/Pik3r1/Slc25a13/Ogdh/Ndst1/Coq2/Kcnq1/Cpt1a/Myof/Pgm2/Pgp/Arpp19/Foxk1/Foxo1/Tff3/Gale/Neu3/Fcsk/Ncoa2/Myh9/Zbtb7a/Rpia/Chst10/Ptk2b/Ctbs/P2ry6/Neu2/Ppp2ca/Spata20/Pla2g4a/Per2/Gpd1l1/Ptafr/Ppp1r1a/Gcg/Galk2/Clstn3/Siae/Tcf7l2/Mgam/Fut9/Nr3c1/Taldo1/Pdk2/Bad/Prkaca/Mdh2/Man1a1/Dlat/Cry1/Gnpda1"
"GO:0030545","MF","GO:0030545","signaling receptor regulator activity",301,-0.5423567216099,-1.86996952958321,2.96627676041084e-08,3.77557593654292e-05,3.43619744719171e-05,1305,"tags=30%, list=10%, signal=28%","Areg/Ntf4/Gnrh1/Slit2/Sema3e/Epha7/Mia/Gdf15/Ccl5/Erfe/Il36b/Epgn/Calca/Mdk/Ccl2/Sema3f/Il1b/Tafa3/Lynx1/Clec12a/Sectm1b/Clcf1/Agrn/Cd80/Faslg/Wnt16/Tgfb2/Insl3/Tnfsf11/Ccl12/Sema3c/Vegfa/Il12b/Dkk2/Ccl27/Ccl7/Lif/Wnt10a/Ereg/Il10/Cxcl3/Lilrb4/Il1a/Thpol1/Retnlg/Ccl11/Lypd6b/Ccl3/Gpha2/Dkk1/Eda/Wnt6/Fgf10/Fndc5/Fgf8/Wnt7b/Il11/Pgf/Cxcl6/Adm2/Ly6g6e/Ccl20/Sct/Tnf/Osm/Il6/Adipoq/Pglyrp1/Gpihbp1/Il23a/Fgf20/Tnfrsf11b/Cxcl1/C1qtnf12/Ly6c/Stc2/Il17a/Npy/Ly6e/Cxcl2/Adm/Nppb/Tac1/Il17c/Ccl25/Il22/Csf3/Ly6i/Reg3g/Prl2a1/Reg3b"
"GO:0140678","MF","GO:0140678","molecular function inhibitor activity",348,-0.510128565984278,-1.76995072326675,2.53987608628201e-07,0.00014920795131489,0.000135795965973442,1623,"tags=18%, list=12%, signal=16%","Spink2/Pcsk9/Dbn1/Anxa3/Serpinf1/Styxl1/Trappc2/Serpinf2/Ptn/Serpina3a/Trib3/Fry/Renbp/Slit2/Pacsin3/Ambp/Lef1/Gbp2/Ccl5/Inhca/Stfa2/Cdkn1c/Ppp1r36/Stx1a/Lynx1/Rarres1/Spock1/Agrn/Serpine1/Dtx3l/Bex3/Bex2/Dkk2/Socs3/Angptl4/Kcnk2/Lilrb4/Hspb1/Dkk1/Alox15/Socs1/Fetub/Gckr/Parp9/Tfpi2/Gpihbp1/Serpinb2/Adgrv1/Ly6c/Bst2/Ly6e/Itih6/C3/Pinlyp/Wfdc21/Spink6/Ly6i/Cdkn2a/Csta3/Serpinb13/Wfdc18/Serpinb3a/Serpinb3"
"GO:0004866","MF","GO:0004866","endopeptidase inhibitor activity",95,-0.662127057321238,-2.06589498269064,1.02768482589772e-06,0.000436023834187827,0.000396830579263312,299,"tags=14%, list=2%, signal=13%","Fetub/Tfpi2/Serpinb2/Bst2/Itih6/C3/Wfdc21/Spink6/Csta3/Serpinb13/Wfdc18/Serpinb3a/Serpinb3"
"GO:0016765","MF","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",60,0.582926451435789,2.06077643831159,1.38650498858733e-05,0.00246249734833521,0.00224114870003479,2192,"tags=47%, list=16%, signal=39%","Gsta5/Gstm1/Gsta6/Nans/Gstm3/Gsto1/Gsto2/Cox10/Gsta4/Ltc4s/Gsta2/Pdss1/Hpgds/Gstk1/Gstm7/Mgst3/Agps/Nus1/Coq2/Sms/Alox5ap/Dph2/Srm/Gstm4/Dtwd2/Fdft1/Ubiad1/Gstm2"
"GO:0070566","MF","GO:0070566","adenylyltransferase activity",28,-0.808943793765123,-2.06894032309146,1.72223351085086e-05,0.00292282162719289,0.00266009540868964,479,"tags=29%, list=4%, signal=28%","Oas1k/Tent5b/Oas3/Oas1a/Oasl2/Oas1i/Oas1b/Oas2"
"GO:0003725","MF","GO:0003725","double-stranded RNA binding",69,-0.666105318033572,-1.98382542959747,2.80999966137056e-05,0.00384066443334986,0.00349543527748001,1026,"tags=20%, list=8%, signal=19%","Zfr2/Eif2ak2/Oasl/Ifih1/Rig1/Dhx58/Ddx60/Oas3/Oas1a/Zbp1/Oasl2/Oas1i/Oas1b/Oas2"
"GO:0016614","MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",106,0.478778991491043,1.86537338618309,4.79710836704085e-05,0.00563623332293707,0.00512960429920174,2188,"tags=39%, list=16%, signal=33%","Tdh/Akr1c14/Chdh/Akr7a3/Hpgd/Adh1c/Hsd11b2/Dhrs11/Hsd17b6/Cbr3/Akr1c13/Aldh3a1/Akr1c15/Gpd1/Hadh/Gulo/Hsd3b3/Sdr42e1/Ldhd/Ehhadh/Cryl1/Akr1b1/Grhpr/Bdh1/Hsd3b2/Ugdh/Adhfe1/Aldh3a2/Rdh13/Adh4/Hsd17b2/Kcnab2/Hsd17b10/Akr1c12/Hadha/Gpd1l1/Akr7a2/Ptgr3/Me1/Hsd17b11/Idh3b"
"GO:0005126","MF","GO:0005126","cytokine receptor binding",189,-0.522512703685992,-1.74483413782783,8.00267631379142e-05,0.00804163671163488,0.00731879109417794,1454,"tags=24%, list=11%, signal=22%","Stat1/Cx3cl1/Tnfsf9/Ntf4/Il23r/Ccl5/Il36b/Osmr/Ccl2/Il1b/Cd300lf/Ngfr/Clcf1/Faslg/Bex3/Tgfb2/Tnfsf11/Ccl12/Vegfa/Il12b/Ccl27/Ccl7/Lif/Il10/Cxcl3/Il1a/Il12rb1/Ccl11/Ceacam1/Ccl3/Eda/Il11/Pgf/Cxcl6/Tnfsf8/Ccl20/Tnf/Osm/Il6/Il23a/Cxcl1/Gata3/Cxcl2/Ccl25/Csf3/Prl2a1"
"GO:0000287","MF","GO:0000287","magnesium ion binding",201,0.357986867367228,1.50100987872729,0.000786214055016152,0.0408456920963153,0.0371741597226756,3330,"tags=32%, list=24%, signal=25%","Pck1/Map3k5/Pgm5/Clybl/Atp8a2/Eno3/Tppp/Atp8b3/Bpnt1/Nim1k/Pde2a/Nudt16/Eya2/Prkacb/Itpk1/Nudt19/Glul/Ern2/Hpgds/Kcnip3/Nudt7/Gss/Cilk1/Stk38l/Ephx2/Adss1/Pgm2/Atp8b1/Snrk/Pgp/Suclg2/Mast4/Atp8a1/Arf1/Hmgcl/Prps1/Lrrk2/Ppa2/Mast2/Me1/Idh3b/Rps6ka1/Prkaca/Cdc42bpb/Nme1/Cdc42bpa/Idh1/Stk26/Tkt/Ppa1/Msh2/Fen1/Endog/Nudt3/P2rx7/Ilvbl/Atp10b/Sucla2/Idh3a/Wee1/Nek6/Gclc/Plk1/Pdp1/Dctpp1"
"GO:0098798","CC","GO:0098798","mitochondrial protein-containing complex",252,0.419606077210001,1.80803120718137,1.31714674623203e-07,9.14459063724907e-05,8.3226028376747e-05,4577,"tags=58%, list=33%, signal=39%","Mcub/C3h15orf48/Chchd10/Micu1/Mcu/Atp5mc1/Cox5b/Atp5f1a/Atp5f1d/Atp5mpl/Immp2l/Uqcrb/Cox6a1/Mccc1/Vdac1/Ndufa3/Cox5a/Slc25a5/Atp5me/Ndufv1/Hsd17b10/Ndufa12/Atp5f1b/Sdhd/Ndufa1/Cyc1/Uqcrc1/Suclg2/Ndufv2/Sdha/Samm50/Ndufb10/Atp5pd/Mrpl14/Ndufb3/Hadha/Ndufa7/Sdhb/Ndufb4/Cox4i1/mrpl9/Atp5pf/Atp5f1c/Ndufa8/Ndufa10/Mrpl19/Mrpl12/Idh3b/Cox6b1/Ndufb7/Bckdha/Ndufa9/Pdk2/Sdhc/Ndufs7/Mrpl15/Mrpl4/Dlat/Mrps17/Tomm40/Atp5mc2/Mrpl42/Iscu/Atp5mc3/Ndufs8/Cox7a2l/Mrpl58/Mrps15/Mrps9/Immt/Suclg1/Mrpl23/Ndufb6/Mrps27/Ndufb5/Cox6c/Uqcrh/Ndufab1/Ndufs6/Micu2/Ndufs3/Atp5po/Phb2/Bckdhb/Mrpl51/Ndufa13/Tomm22/Ndufs1/Pdhb/Idh3a/Mccc2/CYTB/Mrps28/Mrps35/Chchd3/Mrps16/Uqcrc2/Ndufa11/Dna2/Mrps18b/COX3/Uqcr10/Ndufv3/Mrps5/Timm50/Ndufb8/Mrps12/Ndufb11/Mrpl49/Mrpl13/Timm23/Mrpl28/Hadhb/Mrpl47/Mrpl36/Mrps25/Mrpl35/Spg7/Uqcrfs1/Atp5mg/Bckdk/Timm22/Uqcrq/Mrps2/Mrpl3/Idh3g/Chchd6/Mtx1/Mrpl10/Atp5pb/Mrps26/Atp5mf/Afg3l2/Ndufa2/Ndufb9/Mrps22/Micos10/Mrps36/Pdha1/Mpv17l2/Pdhx/Timm21/Mrpl2/ATP6/ND3"
"GO:0098803","CC","GO:0098803","respiratory chain complex",73,0.525097115629167,1.9362358781107,2.67353615199039e-05,0.00378107325791679,0.00344120062604144,3591,"tags=64%, list=26%, signal=48%","C3h15orf48/Cox5b/Uqcrb/Cox6a1/Ndufa3/Cox5a/Ndufv1/Ndufa12/Sdhd/Ndufa1/Cyc1/Uqcrc1/Ndufv2/Sdha/Ndufb10/Ndufb3/Ndufa7/Sdhb/Ndufb4/Cox4i1/Ndufa8/Ndufa10/Cox6b1/Ndufb7/Ndufa9/Sdhc/Ndufs7/Ndufs8/Cox7a2l/Ndufb6/Ndufb5/Cox6c/Uqcrh/Ndufab1/Ndufs6/Ndufs3/Ndufa13/Ndufs1/CYTB/Uqcrc2/Ndufa11/Coa6/COX3/Uqcr10/Ndufv3/Ndufb8/Ndufb11"
"GO:0016529","CC","GO:0016529","sarcoplasmic reticulum",57,0.524401883138483,1.82766991521916,0.000451425829667847,0.0275803124893868,0.0251011768698677,2209,"tags=37%, list=16%, signal=31%","Car4/Atp2a3/Rasd1/Thbs4/Ank1/Stim1/Jph1/S100a1/Akap7/Asph/Slc2a4/P3h2/Cacna2d1/Akap6/Gstm7/Syne2/Hrc/Cacnb1/Tmem109/Gstm2/Reep5"
