"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015718","BP","GO:0015718","monocarboxylic acid transport",136,-0.546655983032364,-2.08912284161091,3.02133043194332e-07,6.655559322938e-05,6.1289845905136e-05,1433,"tags=26%, list=10%, signal=24%","Il1b/Slc26a6/Tnfrsf11a/Fabp3/Ppard/Rbp7/Emb/Abcd4/Pparg/P2rx7/Slco2a1/Slc16a2/Proca1/Slc22a1/Slc26a7/Mfsd2a/Slc27a4/Slc27a3/Il1a/Nr1h4/Crabp2/Tnf/Pla2g2a/Fabp4/Pla2g2d/Slc16a11/Abcg2/Lep/Rbp2/Abcb11/Slc51b/Nr0b2/Slc51a/Fabp6/Slc5a12/Slc10a2"
"GO:0016528","CC","GO:0016528","sarcoplasm",91,0.668511426446385,2.4463222672193,3.41616205196287e-07,7.31628039462049e-05,6.73743071359345e-05,900,"tags=26%, list=6%, signal=25%","Atp2a1/Cacna1s/Trdn/Klhl41/Casq1/Pygm/Cavin4/Ryr1/Ank1/Jph1/Thbs4/Camk2b/Flnc/Cacna2d1/Sgcd/Slc8a3/Tmem38a/Itpr2/Spock1/Gsn/Agl/Ifrd1/Sln/P3h2"
"GO:0044391","CC","GO:0044391","ribosomal subunit",173,-0.510635968352008,-2.02153162999531,3.84586915272986e-07,7.80306609672296e-05,7.18570289062685e-05,4649,"tags=61%, list=33%, signal=42%","Rpl6/Rpl18a/Rpl36/Zcchc17/Mrpl16/Mrpl44/Mrpl51/Rps2/Rpsa/Rpl37/Mrps5/LOC100363469/Mrpl45/Mrpl13/Rpl17/Rps14/Rps8/Rps5/Mrpl32/Rpl31/Rpl13a/Mrps18b/Rpl15/Mrpl18/Mrps22/Mrps34/Rpl36al1/Rps11/mrpl9/Rpl18/Rplp0/Mrps2/Mrpl42/Rpl38/Snu13/Mrpl21/Rps23/Mrpl48/Mrpl30/Mrpl23/Rpl7a/Mrpl20/Mrps28/Mrps26/Fau/Rpl35/Mrpl40/Rpl11/Mrps25/Rpl23a/Eif2d/Mrpl57/Mrps10/Mrpl35/Rpl37a/Mrpl52/Mrpl2/Mrpl58/Rpl27/mrpl24/Mrpl19/Rps27l/Rps19/Mrps27/Mrpl41/Mrpl38/Mrps30/Rps16/Mrps21/Mrpl14/Rpl10a/Mrps18a/Mrpl22/Mrpl10/Rps28/Rpl29/Rps29/Mrps7/Mrps15/Mrpl36/Uba52/Mrps11/Rps27/Mrpl37/Nhp2/Mrpl4/Mrpl17/Mrpl28/Rps15/Mrpl49/Mrpl54/Rpl10l1/Rpl28/mrpl11/Mrpl55/LOC100362987/Oscp1/Mrps16/Mrpl12/Nsun4/Mrps12/RGD1565131/Rps27a-ps1/LOC100365839/Rpl39/Rpl37l1"
"GO:0030545","MF","GO:0030545","signaling receptor regulator activity",288,-0.445207133345051,-1.87039636898589,3.81057583866585e-07,7.80306609672296e-05,7.18570289062685e-05,1545,"tags=27%, list=11%, signal=25%","Tnfsf13/Bmp15/Bmp3/Sst/Lif/Crhr2/Il1b/Nenf/Ly6h/Ccl27/Gpr15lg/Sema6b/Crlf2/Calcb/C1qtnf12/Hspa1a/Fst/Il34/Vip/Pspn/Metrn/Pdgfc/Tgfb3/Gmfg/C1qtnf9/Ccl5/Cdc42ep2/Stc1/Timp1/Nrtn/Ccl7/Fgf1/Ptn/Ly6e/Clec11a/Lilrb4/Inha/Flrt3/Gal/Osm/Clec12a/Fbn1/Cxcl11/Vegfd/Sema5b/Il1a/Sectm1a/Gdf7/Tnf/Slit2/Ly6c/Ngf/Sct/Apln/Lypd1/Apoa1/Tnfsf9/Inhbb/Npy/Penk/Apela/Thpol1/Igf1/Ccl20/Sectm1b/Agt/Tac4/Angpt4/Lep/Adipoq/Gpihbp1/Spp1/Retn/Prl2a1/Ccl25/Crlf1/Reg3g/Reg3b"
"GO:0003735","MF","GO:0003735","structural constituent of ribosome",165,-0.510812198716813,-2.01311350756991,3.95643520091143e-07,7.82156805103259e-05,7.20274100678748e-05,4649,"tags=54%, list=33%, signal=37%","Rpl37/Mrps5/LOC100363469/Mrpl13/Rpl17/Rps14/Rps8/Rps5/Mrpl32/Rpl31/Rpl13a/Mrps18b/Rpl15/Mrpl18/Mrps22/Mrps34/Rpl36al1/Rps11/mrpl9/Rpl18/Rplp0/Mrps2/Rpl38/Mrpl21/Rps23/Mrpl30/Mrpl23/Rpl7a/Mrpl20/Mrps23/Fau/Rpl35/Rpl11/Mrps25/Rpl23a/Mrpl57/Mrpl35/Rpl37a/Mrpl2/Rpl27/mrpl24/Mrpl19/Rps27l/Rps19/Mrpl41/Mrps30/Rps16/Mrps21/Mrpl14/Rpl10a/Mrps18a/Mrpl22/Mrpl10/Rps28/Rpl29/Rps29/Mrps7/LOC108352688/Mrps15/Mrpl36/Uba52/Mrps11/Rps27/Rps12l2/Mrpl37/Mrpl4/Mrpl17/Mrpl28/Rps15/Mrpl49/Ikzf4/Mrpl54/Rpl10l1/Rpl28/mrpl11/Mrpl55/LOC100362987/Oscp1/Mrps16/Mrpl12/Mrps12/LOC100362400/RGD1565131/LOC100362298/LOC100365839/Rps4x-ps9/LOC100360843/Rpl39/Rpl37l1"
"GO:0050905","BP","GO:0050905","neuromuscular process",163,0.559120491374128,2.23408977258021,4.66056307597829e-07,8.98323532894815e-05,8.27249945986147e-05,879,"tags=17%, list=6%, signal=16%","Atp2a1/Actn3/Tnni2/Casq1/Tnnt3/Scn4a/Ascl1/Ryr1/Grin2c/Pcdh15/Rbfox1/Tlr4/Pde8b/Tcap/Camk2b/Hoxd10/Stra6/Slc8a3/Fgf12/Glra1/Nr4a3/Nrxn1/Synm/Dmd/Cav3/Mycbp2/Atp8a2"
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity",116,-0.563919895132918,-2.09435610282084,5.0114644190191e-07,9.42399772454567e-05,8.67838960366722e-05,910,"tags=19%, list=6%, signal=18%","Slc16a2/Slc25a11/Slc25a22/Slc38a8/Slc25a10/Slc25a1/RGD1565367/Slc13a2/Slc26a7/Mfsd2a/Slc6a7/Slc7a7/Slc16a11/Abcg2/Abcb11/Slc23a1/Slc51b/Slc7a9/Slc51a/Slc6a19/Slc5a12/Slc10a2"
"GO:0060538","BP","GO:0060538","skeletal muscle organ development",188,0.526161208595267,2.15057898718297,6.162852464078e-07,0.000113132363090575,0.000104181553559414,2081,"tags=29%, list=15%, signal=25%","Actn3/Myoz1/Cacna1s/Klhl41/Casq1/Acta1/Myom2/Pax5/Mnx1/Ryr1/Rbfox1/Cav2/Egr1/Hoxd10/Stra6/Pitx1/Col19a1/Tcf21/Ephb1/Cfl2/Myom1/Dll1/Maff/Skil/Dmd/Barx2/Tgfb2/Foxn2/Foxp2/Mef2c/Svil/Tsc22d3/Nr4a1/Nr1d2/Gpcpd1/Btg2/Fmr1/Cav1/Des/Bves/Sox8/Popdc3/Mbnl1/Ncor1/Akirin1/Pmp22/Ppp3cb/Hdac9/Nln/Hdac5/Rb1/Foxp1/Myocd/Asb2"
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity",117,-0.559041641376628,-2.08293913339439,6.5318384395156e-07,0.00011711738225271,0.000107851285861769,910,"tags=19%, list=6%, signal=18%","Slc16a2/Slc25a11/Slc25a22/Slc38a8/Slc25a10/Slc25a1/RGD1565367/Slc13a2/Slc26a7/Mfsd2a/Slc6a7/Slc7a7/Slc16a11/Abcg2/Abcb11/Slc23a1/Slc51b/Slc7a9/Slc51a/Slc6a19/Slc5a12/Slc10a2"
"GO:0007519","BP","GO:0007519","skeletal muscle tissue development",174,0.553731045218306,2.23264474382164,6.8191586939548e-07,0.000119490258023617,0.000110036424379725,2225,"tags=30%, list=16%, signal=26%","Actn3/Myoz1/Cacna1s/Klhl41/Casq1/Acta1/Myom2/Pax5/Ryr1/Rbfox1/Cav2/Egr1/Hoxd10/Pitx1/Col19a1/Tcf21/Ephb1/Cfl2/Myom1/Dll1/Maff/Skil/Dmd/Barx2/Tgfb2/Foxn2/Foxp2/Mef2c/Svil/Tsc22d3/Nr4a1/Nr1d2/Gpcpd1/Btg2/Cav1/Bves/Sox8/Popdc3/Mbnl1/Ncor1/Akirin1/Pmp22/Ppp3cb/Hdac9/Nln/Hdac5/Rb1/Foxp1/Myocd/Asb2/Erbb3/Homer1/Ppp3ca"
"GO:0005840","CC","GO:0005840","ribosome",235,-0.467195112159147,-1.91117557102522,7.85176328764857e-07,0.000134526877661712,0.000123883376316233,3571,"tags=39%, list=25%, signal=29%","Snu13/Mrpl21/Rps23/Mrpl48/Mrpl30/Mrpl23/Mtg2/Rpl7a/Mrpl20/Mrps28/Mtg1/Pigu/Zfp598/Mrps23/Mrps26/Fau/Rpl35/Mrpl40/Rpl11/Mrps25/Rnf10/Rpl23a/Eif2d/Mrpl57/Mrps10/Mrpl35/Rpl37a/Mrpl52/Mrpl2/Mrpl58/Rpl27/mrpl24/Mrpl19/Rps27l/Rps19/Mrps27/Mrps33/Mrpl41/Mrpl38/Mrps30/Rps16/Mrps21/Mrpl14/Rpl10a/Mrps18a/Mrpl22/Mrpl10/Rps28/Rpl29/Rps29/Mrps7/LOC108352688/Mrps15/Mrpl36/Mt3/Gadd45gip1/Uba52/Mrps11/Rps27/Rps12l2/Mrpl37/Nhp2/Mrpl4/Mrpl17/Mrpl28/Rps15/Mrpl49/Ikzf4/Mrpl54/Mrps24/Rpl10l1/Rpl28/mrpl11/Mrpl55/LOC100362987/Oscp1/Mrps16/Mrpl12/Nsun4/Mrps12/Oas1a/Snca/LOC100362400/RGD1565131/Rps27a-ps1/LOC100365839/Apod/Rps4x-ps9/LOC100360843/Rpl39/Rpl37l1"
"GO:0008028","MF","GO:0008028","monocarboxylic acid transmembrane transporter activity",43,-0.710936755119742,-2.24539497012827,8.2641538603207e-07,0.000138514404919723,0.000127555418278863,461,"tags=19%, list=3%, signal=18%","Mfsd2a/Slc16a11/Abcg2/Abcb11/Slc51b/Slc51a/Slc5a12/Slc10a2"
"GO:0098800","CC","GO:0098800","inner mitochondrial membrane protein complex",128,-0.547938396954916,-2.07952242319907,9.61584841819406e-07,0.00015774083256229,0.000145260688870591,4339,"tags=76%, list=31%, signal=53%","ND4/Chchd3/Ndufa10/Ndufb9/Grpel1/Atp5pd/Atp5mc3/Ndufa7/Trmt10b/COX2/Ndufs4/Ndufv3/Immt/Atp5f1b/Timm9/Timm22/Ndufb8/Atp5pf/Phb2/Ndufv1/Sdhd/ATP8/C3h15orf48/Ndufc2/Ndufa4/Timm50/Uqcrc1/Ndufa13/Atp5pb/Ndufv2/Ndufb5/Ndufs6/Phb1/Uqcrfs1/Ndufs3/Ndufa5/Ndufs5/Timm17b/Ndufs1/ND2/Cox7a2/ND1/COX1/CYTB/Micos13/Sdhc/Dnajc19/Ndufs7/Mcu/COX3/Sdhb/Cox4i1/Ndufab1/Ndufb6/Ndufb10/Atp5hl1/Timm10/Ndufc1/ATP6/Micu1/Atp5mg/Uqcrb/Cox5a/Cox6c/Ndufa6/Cyc1/Ndufb3/Dnajc15/Timm10b/Romo1/Atp5mc2/Cox5b/Uqcrh/Pam16/ND6/Ndufa12/Atp5po/Ndufa8/Atp5f1d/Ndufa11/Ndufa2/Atp5me/Ndufs8/Ndufa3/Ndufb7/Atp5mf/Cox6b1/Mcub/Uqcrq/Atp5mc1/Chchd10/Atp5mk/Cox7b/Uqcr10/Cox6a1/Ndufa4l2/Atp5mpl"
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport",257,-0.452836485027092,-1.87081693970277,1.01754755079127e-06,0.000163443575345848,0.000150512241887876,1143,"tags=16%, list=8%, signal=15%","Abca7/Emb/Vip/Slc29a4/Pparg/Trem2/Selenom/Syt15/Gramd1a/Osbpl10/Lcat/Slc22a1/Pcp4/Ly6e/Gal/Cd300a/Snca/Adora2a/Fcer1g/Slc18a1/Nr1h4/Rbp4/Tnf/Syt17/Apoa1/Sncg/Npc1l1/Aqp7/Agt/Lep/Adipoq/Abca12/Abcb11/Spp1/Mttp/Oxtr/Slc51b/Nr0b2/Slc51a/Pdzk1/Slc5a12/Slc10a2"
"GO:0030546","MF","GO:0030546","signaling receptor activator activity",264,-0.448014331095512,-1.86303041037393,1.29112887595711e-06,0.000203155176196517,0.000187081939169296,1545,"tags=27%, list=11%, signal=24%","Tnfsf13/Bmp15/Bmp3/Sst/Lif/Crhr2/Il1b/Nenf/Ccl27/Gpr15lg/Sema6b/Crlf2/Calcb/C1qtnf12/Hspa1a/Il34/Vip/Pspn/Metrn/Pdgfc/Tgfb3/Gmfg/C1qtnf9/Ccl5/Cdc42ep2/Stc1/Timp1/Nrtn/Ccl7/Fgf1/Ptn/Clec11a/Inha/Flrt3/Gal/Osm/Fbn1/Cxcl11/Vegfd/Sema5b/Il1a/Sectm1a/Gdf7/Tnf/Slit2/Ngf/Sct/Apln/Apoa1/Tnfsf9/Inhbb/Npy/Penk/Apela/Thpol1/Igf1/Ccl20/Sectm1b/Agt/Tac4/Angpt4/Lep/Adipoq/Spp1/Retn/Prl2a1/Ccl25/Crlf1/Reg3g/Reg3b"
"GO:0050727","BP","GO:0050727","regulation of inflammatory response",300,-0.422504793869837,-1.77888422754343,2.36872532070238e-06,0.000365257444452306,0.000336358995539737,1871,"tags=28%, list=13%, signal=25%","Cx3cl1/Trim65/Adora2b/Nr1h3/Pde2a/Ninj1/Ldlr/Fndc4/Sphk1/Ifi35/Dusp10/Gpx1/Foxp3/Tmsb4x/Aoah/Duoxa1/Il1b/Irgm/Tnfrsf11a/C3/Sbno2/Tyro3/Trim45/C1qtnf12/Mvk/Cd200/Cd200r1/Ppard/Gpsm3/Pparg/Tlr9/Trem2/Pik3ap1/Lgals1/Ppara/Gpx2/Tnfaip8l2/Ccl5/Bst1/Ptgis/Fcgr1a/Alox15/Cd44/Duoxa2/Fut7/Sting1/Gpr4/Osm/Gsdmd/Serpine1/Pycard/Fbxl2/Lgals9/Mgll/Il20rb/Nlrp6/Snca/Adora2a/C2cd4a/Fcer1g/Tlr2/Ccr2/Ccn4/Casp1/Nr1h4/Tnf/Lpl/Wfdc1/Lbp/Apoa1/Zbp1/Fabp4/C2cd4b/Pla2g2d/Npy/Socs3/Igf1/Agt/Adipoq/Ggt1/Tnfaip6/Lgals2/Reg3g/Reg3b"
"GO:0048018","MF","GO:0048018","receptor ligand activity",258,-0.449921275535558,-1.85869443970904,2.51584745194105e-06,0.000380336938322853,0.00035024542958395,1545,"tags=27%, list=11%, signal=24%","Tnfsf13/Bmp15/Bmp3/Sst/Lif/Crhr2/Il1b/Nenf/Ccl27/Gpr15lg/Sema6b/Crlf2/Calcb/C1qtnf12/Hspa1a/Il34/Vip/Pspn/Metrn/Pdgfc/Tgfb3/Gmfg/C1qtnf9/Ccl5/Cdc42ep2/Stc1/Timp1/Nrtn/Ccl7/Fgf1/Ptn/Clec11a/Inha/Flrt3/Gal/Osm/Fbn1/Cxcl11/Vegfd/Sema5b/Il1a/Sectm1a/Gdf7/Tnf/Slit2/Ngf/Sct/Apln/Apoa1/Tnfsf9/Inhbb/Npy/Penk/Apela/Thpol1/Igf1/Ccl20/Sectm1b/Agt/Tac4/Lep/Adipoq/Spp1/Retn/Prl2a1/Ccl25/Crlf1/Reg3g/Reg3b"
"GO:0090075","BP","GO:0090075","relaxation of muscle",38,0.7986117915079,2.5047678910081,2.686636903738e-06,0.000398345587073461,0.000366829269548843,5,"tags=11%, list=0%, signal=11%","Atp2a1/Actn3/Ttn/Tnni2"
"GO:0090257","BP","GO:0090257","regulation of muscle system process",233,0.475871710324619,2.01518979637314,2.9719823291791e-06,0.00043233931618813,0.000398133481833427,1184,"tags=18%, list=8%, signal=16%","Atp2a1/Actn3/Ttn/Tnni2/Casq1/Tnnt3/Scn4a/Abat/Ptgs2/Srl/Trim63/Ptger3/Slc8a3/Ada/Ptgs1/Nr4a3/Edn1/Fbxo32/Dsp/Tmem38a/Ccn2/Pde5a/Trpc3/Atp1a2/Gsn/Dmd/Tead1/Asb15/Cav3/Sln/Rock1/Rock2/Chrm3/Mef2c/Tacr3/Klf4/Ctnna3/Nr4a1/Smad3/Calcrl/Tnnc2"
"GO:0050879","BP","GO:0050879","multicellular organismal movement",51,0.729978919842045,2.42359549626538,3.44634736041084e-06,0.000474488181227992,0.000436947611766374,353,"tags=22%, list=2%, signal=21%","Atp2a1/Actn3/Tnni2/Casq1/Tnnt3/Scn4a/Ascl1/Ryr1/Tlr4/Tcap/Slc8a3"
"GO:0050881","BP","GO:0050881","musculoskeletal movement",51,0.729978919842045,2.42359549626538,3.44634736041084e-06,0.000474488181227992,0.000436947611766374,353,"tags=22%, list=2%, signal=21%","Atp2a1/Actn3/Tnni2/Casq1/Tnnt3/Scn4a/Ascl1/Ryr1/Tlr4/Tcap/Slc8a3"
"GO:0005865","CC","GO:0005865","striated muscle thin filament",11,0.93868368310451,2.18890925822514,3.36209164265362e-06,0.000474488181227992,0.000436947611766374,274,"tags=45%, list=2%, signal=45%","Ttn/Tnni2/Tnnt3/Acta1/Tmod4"
"GO:0016460","CC","GO:0016460","myosin II complex",13,0.916285432131624,2.23102310137946,3.63766682394553e-06,0.00049204230197579,0.000453112885087951,47,"tags=23%, list=0%, signal=23%","Myh1/Myl1/Myo18b"
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding",177,-0.480957095676979,-1.90507783230663,4.28313393192439e-06,0.000569361424398914,0.000524314670976951,1201,"tags=24%, list=8%, signal=23%","Fbln7/Hmmr/Tmem184a/Slit3/Trem2/Ambp/Ccl5/Lgr6/Col5a3/Clec3b/Cd44/Ccl7/F2/Fgf1/Ptn/Sulf2/Bgn/Pcolce/Fbn1/Selp/Dmbt1/Vcan/Cxcl11/Tlr2/Ccn4/Slit2/Sfrp1/Chrd/Lpl/Aoc1/Comp/Rspo1/Ccdc80/Pla2g2d/Col11a1/Susd5/Ltbp2/Reg4/Tnfaip6/Ccn5/Mpo/Reg3g/Reg3b"
"GO:0019866","CC","GO:0019866","organelle inner membrane",369,-0.401017798818469,-1.73237913858463,4.59905827415923e-06,0.0006009955812503,0.000553445995703908,3991,"tags=50%, list=28%, signal=37%","Lemd2/Letmd1/Shmt2/Sirt3/Trmt10b/COX2/Ndufs4/Ndufv3/Slc25a5/Capn10/Sfxn1/Coq6/Immt/Uqcc1/Tmem186/Smim20/Atp5f1b/Dusp18/Uqcc5/Timm9/Timm22/Etfdh/Ndufb8/Atp5pf/Sco1/Sirt4/Phb2/Mtg2/Stoml2/Ndufv1/Aifm1/Sdhd/ATP8/C3h15orf48/Eral1/Mtg1/Ndufc2/Pla2g4b/Letm1/Ndufa4/Tmem120b/Dmac1/Plscr3/Timm50/Uqcrc1/Ndufa13/Atp5pb/Slc25a27/Tor1a/Ndufv2/Ndufb5/Coq2/Fdx1/Slc27a1/Ndufs6/Phb1/Uqcrfs1/Ndufs3/Ndufa5/Ndufs5/Ttc19/Timm17b/Coq3/Slc25a20/Sphk2/Endog/Ndufs1/Ndufaf3/ND2/Coq5/Mtfp1/Cox7a2/Psen1/Uqcc6/ND1/Mpv17/Tomm40/COX1/Coq9/CYTB/Micos13/Sdhc/Dnajc19/Ndufs7/Tmem120a/Acadvl/Mcu/COX3/Surf1/Tmem177/Nutf2/Sdhb/Cox4i1/Hspe1/Ndufab1/Timm8b/Ndufb6/Ndufb10/Pgs1/Atp5hl1/Tmem11/Higd1a/Apex2/Timm10/Ndufc1/Alas1/ATP6/Micu1/Coa8/Bok/Pla2g6/Pde2a/Abcb8/Atp5mg/Ldhd/Uqcrb/Uqcc3/Sigmar1/Cox5a/Uqcc4/Slc25a39/Cox6c/Ndufa6/Cyc1/Slc25a40/Ndufb3/Dnajc15/Coq7/Timm10b/Crat/Cnp/Romo1/Atp5mc2/Cyp1a1/Uqcc2/Cox5b/Uqcrh/Ucp2/Sqor/Efhd1/Aifm3/Pam16/Tmem223/ND6/Ndufa12/Atp5po/Ndufa8/Atp5f1d/Ndufa11/Ndufa2/Atp5me/Ndufs8/Ambp/Ndufa3/Ndufb7/Oma1/Slc25a11/Atp5mf/Slc25a22/Cox6b1/Mcub/Uqcrq/Atp5mc1/Chchd10/Atp5mk/Ckmt1/Slc25a10/Fdxr/Cox7b/Slc25a1/Uqcr10/Coa3/Fgr/Cox6a1/Ndufa4l2/Snca/Chdh/Atp5mpl/Hsd3b1/Rsad2/Myoc/Otc/Alas2/Cps1"
"GO:0015125","MF","GO:0015125","bile acid transmembrane transporter activity",14,-0.890496308805897,-2.2119045831027,4.72854746522553e-06,0.00060761834928148,0.000559544783385021,52,"tags=29%, list=0%, signal=28%","Abcb11/Slc51b/Slc51a/Slc10a2"
"GO:0016042","BP","GO:0016042","lipid catabolic process",272,-0.430853082544611,-1.798399659636,5.45165281220513e-06,0.000689053166919697,0.000634536638797646,2373,"tags=29%, list=17%, signal=25%","Acadvl/Neu2/Acadl/Acads/Adtrp/Abhd12/Abcd1/Rarres2/Gdpd3/Abhd16a/Bco1/Ivd/Lypla2/Echdc2/Acot7/Tysnd1/Phyh/Pla2g6/Ldlr/Gm2a/Zpbp2/Pla2g15/Aoah/Smpd5/Plcl2/Fmc1/Pnpla3/Il1b/Crat/Lrp1/Dbi/Auh/Fabp3/Naaa/Ppard/Abcd4/Acot8/Plb1/Cpt1c/Abhd6/Pld1/Abhd1/Pnpla2/Pck1/Lipe/Adra2a/Srd5a1/Etfb/Mfsd2a/Mgll/Slc27a4/Cyp4f40/Aldh1l2/Cbr1/Neu3/Cyp27b1/Tnf/Abhd3/Dpep1/Etfbkmt/Cidea/Lpl/Sct/Pla2g2a/Hsd17b6/Pla2g2d/Cyp1b1/Prdx6/Cyp4f1/Pla2g4c/Cidec/Lep/Adipoq/Aspg/Plin1/Cps1/Gpihbp1/Abcb11/Spp1"
"GO:0050830","BP","GO:0050830","defense response to Gram-positive bacterium",63,-0.63474822795536,-2.13393052833108,6.34897907231908e-06,0.000789526268509356,0.000727060506668798,2010,"tags=44%, list=14%, signal=38%","Gbp7/Cd36/Ssc5d/Hmgb2/Ppp1r11/Gbp2/Il1b/Romo1/Gpr15lg/Card9/Defa24/P2rx7/Pld1/Tnfrsf14/Fgr/Defal1/Gsdmd/Pycard/Lyz2/Nlrp6/Dmbt1/Lyc2/Tlr2/Tnf/Lbp/Pla2g2a/Reg3g/Reg3b"
"GO:0015934","CC","GO:0015934","large ribosomal subunit",106,-0.544315344478641,-2.01370209596227,7.04375148245626e-06,0.000862021014757743,0.000793819611514912,5162,"tags=67%, list=36%, signal=43%","Mrpl46/Rpl14/Rpl13/Rpl6/Rpl18a/Rpl36/Zcchc17/Mrpl16/Mrpl44/Mrpl51/Rpl37/Mrpl45/Mrpl13/Rpl17/Mrpl32/Rpl31/Rpl13a/Rpl15/Mrpl18/Rpl36al1/mrpl9/Rpl18/Rplp0/Mrpl42/Rpl38/Snu13/Mrpl21/Mrpl48/Mrpl30/Mrpl23/Rpl7a/Mrpl20/Rpl35/Mrpl40/Rpl11/Rpl23a/Mrpl57/Mrpl35/Rpl37a/Mrpl52/Mrpl2/Mrpl58/Rpl27/mrpl24/Mrpl19/Mrpl41/Mrpl38/Mrps30/Mrpl14/Rpl10a/Mrps18a/Mrpl22/Mrpl10/Rpl29/Mrpl36/Uba52/Mrpl37/Nhp2/Mrpl4/Mrpl17/Mrpl28/Mrpl49/Mrpl54/Rpl10l1/Rpl28/mrpl11/Mrpl55/Mrpl12/Nsun4/Rpl39/Rpl37l1"
"GO:0030246","MF","GO:0030246","carbohydrate binding",195,-0.4696187771886,-1.88085704317791,7.36263830668744e-06,0.000886967833508753,0.000816792687148138,1543,"tags=23%, list=11%, signal=21%","Chid1/Eng/Ly75/Colec12/Loxl2/Lgals12/Hk2/C4b/Mgam2/Aldoa/Lgals1/Clec4a3/Hk3/Ambp/Galnt6/Taldo1/P4ha3/Dbh/Fuom/Galk1/Ptn/Clec11a/Pgls/Prg4/Galt/Clec12a/Lgals9/Clec10a/Selp/Vcan/Galnt16/Asgr2/Asgr1/Aldob/Fcnb/Reg4/Cilp/Ptx3/Hkdc1/Clec2e/Grifin/Olr1/Lgals2/Reg3g/Reg3b"
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport",249,0.450751506253901,1.93523770455229,1.26064942258095e-05,0.00149532416124602,0.00137701706158842,2001,"tags=25%, list=14%, signal=22%","Atp2a1/Cacna1s/Trdn/Casq1/Ms4a1/Cd19/Tmem37/Ryr1/Cemip/Grin2c/Trpv3/Fcrl5/Ms4a2/Cacna2d1/Ptger3/Gpm6a/F2rl3/Slc8a3/Xcr1/Trpa1/Akap5/Itgav/Edn1/Cacna2d3/Bmp4/Tmem38a/Itpr2/Slc24a2/Ccn2/Plcb1/Trpc3/Atp1a2/Dmd/Micu3/Prkce/P2ry12/Tgfb2/Pkd2/Ednrb/Prnp/Atp2b3/Plce1/Oga/Pdpk1/Pde4d/Cacna1e/Ahr/Cav1/Asph/Trpm7/P2rx3/Plcg2/P2rx4/Adcyap1r1/Akap6/Cacnb2/Cacna1c/Gper1/Ptprc/Ubr3/Ano6/Cachd1"
"GO:0014888","BP","GO:0014888","striated muscle adaptation",47,0.721323080235674,2.33159854770215,1.38906332758463e-05,0.00159845944114589,0.00147199248147028,1242,"tags=32%, list=9%, signal=29%","Actn3/Myoz1/Cacna1s/Acta1/Bmp2/Tcap/Trim63/Ar/Bmp4/Trpc3/Gsn/Tead1/Mef2c/Smad3/Oga"
"GO:0006816","BP","GO:0006816","calcium ion transport",338,0.418971419098223,1.84569750302661,1.37362654975512e-05,0.00159845944114589,0.00147199248147028,2001,"tags=25%, list=14%, signal=22%","Atp2a1/Cacna1s/Trdn/Casq1/Spink1/Ms4a1/Cd19/Tmem37/Ryr1/Cemip/Grin2c/Trpv3/Fcrl5/Casr/Isl1/Ptgs2/Srl/Wnk3/Camk2b/Ms4a2/Prkcb/Cacna2d1/Ptger3/Gpm6a/F2rl3/Slc8a3/Xcr1/Camk2a/Trpa1/Akap5/Epm2a/Itgav/Edn1/Cacna2d3/Bmp4/Tmem38a/Itpr2/Slc24a2/Ccn2/Plcb1/Cracr2a/Trpc3/Atp1a2/Dmd/Micu3/Prkce/P2ry12/Tgfb2/Cav3/Sln/Pkd2/Ednrb/Prnp/Atp2b3/Calcrl/Plce1/Nos1/Oga/Cxcl12/Chrna7/Pdpk1/Pde4d/Cysltr1/Pacsin3/Cacna1e/Ahr/Cav1/Asph/Trpm7/P2rx3/Plcg2/Chrnb2/P2rx4/Adcyap1r1/Akap6/Cask/Cacnb2/Hes1/Cacna1c/Gper1/Cdh23/Ptprc/Ubr3/Ano6/Cachd1"
"GO:0006937","BP","GO:0006937","regulation of muscle contraction",139,0.537028313707665,2.11737256946716,1.42149970204959e-05,0.00161172980923563,0.00148421292419883,1184,"tags=19%, list=8%, signal=18%","Atp2a1/Actn3/Tnni2/Casq1/Tnnt3/Scn4a/Abat/Ptgs2/Ptger3/Slc8a3/Ada/Ptgs1/Edn1/Dsp/Tmem38a/Ccn2/Pde5a/Atp1a2/Dmd/Asb15/Cav3/Chrm3/Tacr3/Ctnna3/Nr4a1/Calcrl/Tnnc2"
"GO:0031430","CC","GO:0031430","M band",17,0.886883971132116,2.32482788364884,1.93515030312078e-05,0.00213142983386589,0.00196279530745108,620,"tags=41%, list=4%, signal=39%","Ttn/Klhl41/Obscn/Myom2/Ank1/Trim63/Myom1"
