"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"rno05032","rno05032","Morphine addiction",62,0.504010557384175,1.60363218056844,0.00337998520446159,0.0276993909438803,0.0192646140023228,2374,"tags=47%, list=17%, signal=39%","Pde8b/Adora1/Gabrb3/Cacna1b/Pde1b/Adcy5/Prkacb/Kcnj5/Adcy2/Gabrr2/Pde3a/Grk3/Adcy1/Prkcb/Pde7a/Prkca/Gnb5/Pde4c/Pde8a/Pde2a/Pde1c/Gng8/Cacna1a/Gnb4/Gng11/Gnb3/Pde7b/Pde3b/Adcy7"
"rno04260","rno04260","Cardiac muscle contraction",55,0.520871534613768,1.62032969437501,0.00355657068137348,0.0284525654509879,0.0197884383775667,1347,"tags=25%, list=10%, signal=23%","Atp1a2/Casq2/Ryr2/Cacnb2/Slc9a7/Cacnb1/Cacna1c/Cacna2d1/Tpm2/Atp2a3/Tnnt2/Atp1b2/Slc8a3/Asph"
"rno04610","rno04610","Complement and coagulation cascades",50,-0.542392282856994,-1.74557652732016,0.00409186821460129,0.0312694238675461,0.0217475316372031,810,"tags=26%, list=6%, signal=25%","Cd55/C6/C2/Procr/F3/Plau/Bdkrb1/Plaur/Serpine1/Plat/C3/Serpinb2/Cfi"
"rno05410","rno05410","Hypertrophic cardiomyopathy",67,0.50297298649231,1.62212357728513,0.00416933946985631,0.0312694238675461,0.0217475316372031,1331,"tags=31%, list=10%, signal=28%","Sgce/Dtna/Ryr2/Des/Sspn/Cacnb2/Cacnb1/Cacna1c/Cacna2d1/Prkaa2/Tpm2/Atp2a3/Sgca/Edn1/Lama2/Itga4/Tnnt2/Itgb8/Agt/Tgfb3/Slc8a3"
"rno04621","rno04621","NOD-like receptor signaling pathway",153,-0.400609663136062,-1.57200522971925,0.00418786926797492,0.0312694238675461,0.0217475316372031,1071,"tags=16%, list=8%, signal=15%","Nfkbib/Nfkbia/Oas1i/Ccl12/Antxr2/Defa8/Hsp90aa1/Defa24/Birc3/Casp12/Ccl2/Nod2/Tnfaip3/Casp4/Defal1/Il1b/Nlrp12/Sting1/Defa6/Tnf/Ripk3/Cxcl3/Cxcl2/Cxcl1"
"rno03420","rno03420","Nucleotide excision repair",55,-0.509729407351127,-1.68255612551739,0.00443327533143983,0.0323821850296475,0.0225214444755067,4558,"tags=67%, list=33%, signal=45%","Cetn2/Polr2b/Gtf2h4/Rpa1/Mnat1/Rad23a/Gtf2h5/Polr2e/Ddb1/Pold4/Ccnh/Cdk7/Lig1/Ercc2/Pold1/Rad23b/Polr2g/Polr2i/Polr2j/Polr2f/Ercc1/Gtf2h1/Pole3/Polr2h/Rpa3/Pole/Rfc3/Polr2c/Polr2d/Rfc5/Rpa2/Polr2k/Pcna/Rfc2/Pold2/Rfc4/Pole2"
"rno00330","rno00330","Arginine and proline metabolism",39,-0.559321757453477,-1.73069823062418,0.0048905884693567,0.034660148557396,0.0241057424177378,1205,"tags=31%, list=9%, signal=28%","Arg2/Ckb/Smox/Aoc1/Odc1/Prodh/Cndp2/Arg1/Srm/P4ha1/Azin2/Nos2"
"rno00512","rno00512","Mucin type O-glycan biosynthesis",25,0.632024384478308,1.67249104189003,0.00525125312724492,0.034660148557396,0.0241057424177378,1237,"tags=32%, list=9%, signal=29%","St6galnac1/Galnt15/Galnt18/St6galnac2/St6galnac4/Galnt17/Galnt5/St3gal2"
"rno03060","rno03060","Protein export",27,-0.598055165965306,-1.66731752819565,0.00536407061007318,0.034660148557396,0.0241057424177378,5392,"tags=85%, list=39%, signal=52%","Sec61a2/Get1/Bag6/Sec11a/Srpra/Sec63/Sgta/Srp9/Spcs3/Srp54a/Get4/Srp14/Srp19/Spcs2/Get3/Hspa5/Immp1l/Spcs1/Sec61a1/Sec61g/Tmem208/Sec61b/Sec11c"
"rno04978","rno04978","Mineral absorption",46,0.544112571968069,1.65482007637471,0.00530301682327667,0.034660148557396,0.0241057424177378,1331,"tags=28%, list=10%, signal=26%","Slc26a3/Slc34a2/Atp1a2/Slc9a3/Trpm6/Inhca/Mt1/Slc40a1/Atp7b/S100g/Mt2A/Atp1b2/Slc8a3"
"rno04974","rno04974","Protein digestion and absorption",71,0.483893106868925,1.58427460588435,0.00507369946069261,0.034660148557396,0.0241057424177378,2555,"tags=41%, list=19%, signal=33%","Col14a1/Atp1a2/Col6a6/Cpa3/Slc9a3/Ace2/Col20a1/Slc16a10/Mep1a/Col24a1/Col6a5/Col4a6/Kcnk5/Dpp4/Col4a3/Slc7a15/Atp1b2/Slc15a1/Slc8a3/Mme/Col6a4/Slc36a1/Kcnn4/Slc36a4/Fxyd2/Kcnq1/Col13a1/Col27a1/Col4a5"
"rno04380","rno04380","Osteoclast differentiation",119,-0.406811259984253,-1.52764671208334,0.00509610012970645,0.034660148557396,0.0241057424177378,1043,"tags=14%, list=8%, signal=13%","Nfkbia/Oscar/Fhl2/Nox1/Tnfrsf1a/Junb/Lilrc2/Fos/Tnfrsf11b/Il1b/Fosb/Socs1/Tnf/Fosl1/Il1a/Socs3/Tnfsf11"
"rno00920","rno00920","Sulfur metabolism",10,0.757743818122918,1.6376579376645,0.00549934538860307,0.0348637745390685,0.0242473619914574,1645,"tags=60%, list=12%, signal=53%","Papss2/Selenbp1/Tst/Ethe1/Bpnt1/Papss1"
"rno00860","rno00860","Porphyrin metabolism",30,-0.574390220636526,-1.64320908574735,0.00658299414222763,0.0409608524405275,0.0284878109078857,884,"tags=17%, list=6%, signal=16%","Fxn/Hmox1/Hephl1/Alas2/Ugt2b7"
"rno05219","rno05219","Bladder cancer",34,-0.56904089624104,-1.68195144355334,0.00677242960024829,0.0413492153084523,0.028757912902495,1734,"tags=32%, list=13%, signal=28%","Map2k1/Rassf1/Tp53/Hras/Myc/Cdkn1a/E2f2/Hbegf/Mmp9/Cdkn2a/Upk3a"
"rno05020","rno05020","Prion disease",224,-0.343213303717975,-1.39581090051803,0.00689153588474205,0.0413492153084523,0.028757912902495,3073,"tags=39%, list=22%, signal=31%","Mcu/Atp5po/Ndufs5/Atp5mc1/Psma7/Rac2/Psmd6/ATP8/Ndufa12/Psmd4/Cycs/Lamc1/Cyba/Klc2/Psmc2/Ndufs4/Csnk2b/Ndufa5/Psmd1/Psmc6/Cox7c/Slc25a4/Psmd11/Mapk14/Psmd13/Ndufb6/Ndufb7/Psma4/Psmc1/Rac1/Ncf2/Psmd2/Psmc3/Creb5/Psmd14/Psmb3/Psmb1/Hspa5/Psma1/Hspa8/Cox7b/Psmb4/Ndufa11/Cox7a2/Adrm1/Ndufa4l2/Atf4/Ndufab1/Psmd12/Psmc5/Uqcr10/Psmc4/Bax/Psma2/Psmd3/Psma3/Psmb2/Psmb7/Psmd8/Stip1/Psmb5/Eif2s1/Mapk10/Psma6/Ndufa2/Cox4i2/Eif2ak3/Psmb6/Tubb5/Tubb2b/Tuba1a/Psma5/Uqcrq/Ndufa4/Tubb4b/Tuba4a/C6/Grin3b/Casp12/Tuba1c/ND6/Egr1/Hspa1a/Tubb6/Il1b/Tnf/Il1a"
"rno01230","rno01230","Biosynthesis of amino acids",62,-0.512887565736275,-1.73666428145177,0.00723264636357374,0.0416138071932774,0.0289419335742719,1722,"tags=39%, list=13%, signal=34%","Acy1/Psph/Aldoa/Tkt/Pfkl/Sdsl/Eno4/Pfkp/Arg2/Pkm/Eno1/Tpi1/Arg1/Gapdh/Shmt1/Phgdh/Shmt2/Pgam1/Aldoc/Pgk1/Bcat1/Psat1/Asns/Ass1"
"rno03440","rno03440","Homologous recombination",38,-0.562499043950337,-1.73015931117164,0.00730204452567449,0.0416138071932774,0.0289419335742719,2945,"tags=50%, list=21%, signal=39%","Palb2/Ssbp1/Pold1/Babam1/Rpa3/Brca1/Bard1/Rad51c/Blm/Rad51b/Rpa2/Xrcc3/Rad54l/Brip1/Rad51/Xrcc2/Pold2/Rad54b/Eme1"
"rno00220","rno00220","Arginine biosynthesis",17,-0.66941157143048,-1.68829243636534,0.00730718638215288,0.0416138071932774,0.0289419335742719,1753,"tags=35%, list=13%, signal=31%","Gls/Acy1/Arg2/Arg1/Ass1/Nos2"
"rno04710","rno04710","Circadian rhythm",29,0.60582236209282,1.67184089585819,0.0074801357315931,0.0418887600969213,0.0291331602177836,1599,"tags=34%, list=12%, signal=31%","Dbp/Nr1d1/Per3/Npas2/Cry2/Nr1d2/Prkaa2/Per1/Bhlhe41/Per2"
"rno04964","rno04964","Proximal tubule bicarbonate reclamation",20,0.653015004314062,1.65368618326546,0.00787785464148916,0.043392773107219,0.0301791843038929,2966,"tags=55%, list=22%, signal=43%","Pck1/Atp1a2/Slc9a3/Car4/Atp1b2/Car2/Slc25a10/Fxyd2/Aqp1/Atp1a3/Atp1b1"
"rno04064","rno04064","NF-kappa B signaling pathway",90,-0.430229582142744,-1.5423274102569,0.0087236033273936,0.0472763019032944,0.0328801347823664,1368,"tags=19%, list=10%, signal=17%","Ly96/Icam1/Ppp1r13l/Nfkbia/Tnfrsf1a/Birc3/Ccl4/Gadd45g/Tnfaip3/Plau/Il1b/Tnf/Cxcl3/Cxcl2/Cxcl1/Tnfsf11/Ptgs2"
