"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042692","BP","GO:0042692","muscle cell differentiation",379,-0.491852618777014,-1.46155451886033,2.44833773083787e-05,0.00054017325592943,0.000420230479094488,2784,"tags=30%, list=19%, signal=25%","Pdcd4/Slc25a4/Cdon/Foxf1/Aplnr/Lox/Cfh/Rcan1/Stim1/Kit/Pmp22/Myof/Hey1/Mef2c/Avpr1a/Efemp2/Ifitm3/Mamstr/Megf10/Plekho1/Nfatc4/Barx2/Qki/Thra/Slc8a1/Rab3il1/Adamts15/Igf1/B4galnt2/Alpk2/Cth/Tshz3/Tmod4/Acta1/Plpp7/Adamts5/Ehd2/Dysf/P2rx2/Sox6/Rbm24/Tpm1/Cacna2d2/Gper1/Tnnt3/Neurl2/Grem1/Cdh2/Agt/Asb2/Myoz1/Bhlhe41/Comp/Mypn/Ppara/Tbx1/Tcf23/Fhod3/Large1/Uchl1/Npnt/Wfikkn2/Zeb1/Hey2/Syne1/Adrb1/Xirp1/Cntnap1/Kcnj8/Cfl2/Rgs4/Svil/Dmd/Cxcl12/Smarcd3/Csrp1/Cav3/Dner/Ntf3/Actn2/Cfd/Synpo2l/Ccn3/Myocd/Tcap/Nek5/Akap6/Ank2/Ldb3/Tmod2/Rbpms2/Speg/Prkg1/Smyd1/Pi16/Igf2/Tmod1/Meis1/Flnc/Adgrb1/Myl9/Popdc3/Sgcd/Prdm6/Col14a1/Cntnap2/Pgm5/Popdc2/Myh11/Bves/Cacnb4/Myom2/Wt1/Adgrb3"
"GO:0050905","BP","GO:0050905","neuromuscular process",161,-0.570489443616924,-1.63420770755144,2.48181097136595e-05,0.00054599841370051,0.00042476218964119,2709,"tags=38%, list=18%, signal=31%","Rcsd1/Sptbn4/Cfh/Kcnh1/Pmp22/Myo7a/Stac2/Tmem150c/Agtpbp1/Atp8a2/Hmx3/Foxs1/Slitrk6/Chrne/Grin2d/Bace1/Tshz3/Cacna1a/Hexb/Tcf15/Itpr1/Tnnt3/Shank3/Npr2/Dlg4/Ctnna2/Comp/Adarb1/Rem1/Large1/Nlgn3/Uchl1/Grin1/Cntnap1/Kcnj8/Shank1/Pcdh15/Nrxn1/Rbfox1/Cdh23/Csmd1/Kcnma1/Gpr88/Dmd/Abcc8/Cav3/Fgf12/Prkn/Fgf14/Tcap/Map1a/Glra1/Adcy5/Synm/Cntnap2/Nefl/Penk/Atp2b2/Sox2/Tnr/Jph3"
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint signaling",125,0.460440432460834,1.75691919282729,2.5150834160956e-05,0.000551746424405972,0.000429233883243349,2631,"tags=39%, list=18%, signal=33%","Cdkn1a/Orc1/Ier3/Trip13/Cdk1/Mad2l1/Plk1/Clspn/Cdc14b/Klhl22/Ticrr/Ccnb1/Dtl/Aurkb/Haspin/Fancd2/Chek1/Donson/Knl1/Ttk/Rps27l/Cdc6/Bub1b/Eme1/Blm/Zwilch/Ndc80/Plk3/Gen1/Brca1/Cenpe/Kntc1/Birc5/Bub1/Tp53/Chek2/Rpa2/Pml/Topbp1/Inip/Tipin/Nabp1/Psmg2/Msh2/Mbtps2/Ccnd1/Rfwd3/Mad2l1bp/Rpl26"
"GO:0060338","BP","GO:0060338","regulation of type I interferon-mediated signaling pathway",37,0.673313731190225,2.1080675253581,2.55647163426647e-05,0.000557657456491687,0.000433832400141504,1168,"tags=27%, list=8%, signal=25%","Mmp12/Usp18/Oas1a/Sting1/Irf7/Zbp1/Oas3/Ttll12/Samhd1/Nlrc5"
"GO:0098857","CC","GO:0098857","membrane microdomain",288,-0.514275311278395,-1.51656676104649,2.55530056609108e-05,0.000557657456491687,0.000433832400141504,2777,"tags=30%, list=19%, signal=24%","Myo1a/Slc25a4/Pecam1/Fyn/Plvap/Cd48/Stim1/Itln1/Cdh13/Myof/Vdr/Slc2a3/Unc5a/S1pr1/Efna5/Mapt/Podxl/Arc/Scn5a/Htr2a/Vcl/Slc6a4/Serpinh1/Tfpi/Lrrk2/Asah2/Prnp/Bace1/Gprc5b/Ehd2/Emp2/Dysf/Lipe/Mal/Rtn4rl1/Lypd6/Gp2/Plpp3/Dlc1/Angpt1/Kirrel1/Tek/Cdh2/Chrnb2/Eno2/Ldhb/Cys1/Clip3/Sorbs1/Cd36/Stx2/Cavin3/Cnr1/Akap5/Cavin1/Kcnma1/Dmd/Cav1/Cav3/Rtn4r/Cavin2/Baalc/Atp2b4/Add2/Adcyap1r1/Cacna1h/Akap6/Sgca/Fxyd1/Trpc4/Cacna1c/Faim2/Kcnd3/Cntnap2/Slc2a4/Kcna5/Atp1a2/Bves/Ptgis/Rit2/Tnr/Nos1/Ntsr1/Slc5a7/Chrna3"
"GO:0002027","BP","GO:0002027","regulation of heart rate",92,-0.628619823896456,-1.71078641710645,2.5790923233786e-05,0.000561007068200833,0.000436438247280109,1725,"tags=52%, list=12%, signal=46%","Sptbn4/Snta1/Epas1/Edn3/Avpr1a/Scn5a/Trpm4/Slc8a1/Kcnh6/Kcne2/Tpm1/Kcne4/Agt/Scn3b/Crhr2/Scn1b/Gja5/Fkbp1b/Cacna1d/Kcnj5/Hey2/Hrc/Cacna1g/Adrb1/Ryr2/Kcnj8/Kcne5/Rgs4/Dmd/Kcnh2/Cav1/Trpv1/Cav3/Cacnb2/Nmu/Cacna2d1/Ank2/Edn2/Scn2b/Tacr3/Cacna1c/Ctnna3/Scn4b/Kcnd3/Popdc2/Kcna5/Bves/Cacna1e"
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell",326,-0.502291806448188,-1.48754852200879,2.63202996582607e-05,0.000570913915621037,0.00044414532865078,2587,"tags=29%, list=17%, signal=25%","Dab2/Stim1/Pard6a/Tgfb2/A1cf/Vdr/Edn3/Cd38/Avpr1a/Pink1/Hyal3/Rapgef4/Ano1/Rab34/Rfx6/Trpm4/Tm7sf3/Pcsk1/Map2k6/Slc6a4/Rab3a/Pla2g3/Stxbp1/Ankrd1/Nr0b2/Olr59/Unc13a/Sytl4/Igf1/Fgfr1/Pla2g10/Lrp1/Ffar2/Slc4a8/Itpr1/Stxbp5l/Myrip/Gper1/Gpr27/Abat/Chrnb2/Casr/Agt/Cdk5r2/Crhr2/Adora2b/Syt9/P2rx7/Nell2/Plcd1/Nr1h4/Cacna1d/Sybu/Pfkm/Cacna1g/Snca/Ncs1/Stx1b/C1qtnf3/Gcg/Tgfb3/Rbp4/Apbb1/Lepr/Cxcl12/Ms4a2/Plcb1/Tacr1/Abcc8/Cacna1b/Pex5l/Prkn/Nmu/Ghrl/Cacna1h/Edn2/Doc2b/Cartpt/Myom1/Galr1/Cacna1c/Snap25/Kcnb1/Syt1/Syt4/Gal/Vsnl1/Vip/Pcp4/Lep/Ecrg4/Ntsr1/Oxtr/Tacr2/Grp"
"GO:0035592","BP","GO:0035592","establishment of protein localization to extracellular region",371,-0.492223033436254,-1.46398477168756,2.64420269646567e-05,0.000571947709302743,0.000444949573602523,2312,"tags=27%, list=16%, signal=23%","Efna5/Rapgef4/Ccl5/Ano1/Rab34/Slc18a2/Rfx6/Trpm4/Tm7sf3/Sfrp1/Pcsk1/Krt20/Rab3a/Ankrd1/Nr0b2/Olr59/Rab12/Sytl4/Igf1/Apoe/Pde3b/Lrp1/Ffar2/Slc4a8/Itpr1/Stxbp5l/Rcn3/Myrip/Gper1/Gpr27/Srcin1/Abat/Pcsk5/Abca12/Casr/Crhr2/Syt9/Comp/Alox5/P2rx7/Gja5/Fkbp1b/Nr1h4/Cacna1d/Pde1c/Fbn1/Sybu/Ptger3/Pfkm/Gnaz/Piwil4/Gnao1/Chga/Nr1d1/Kcnj8/Vgf/Il12a/Nrxn1/Cnr1/Pde4c/Akap5/C1qtnf3/Gcg/Tgfb3/Rbp4/Apbb1/Cavin1/Agtr1a/Ptprn2/Brsk2/Kcnj11/Lepr/Plcb1/Abcc8/Ildr2/Epha5/Clstn3/Prkn/Nmu/Ccn3/Rab3c/Ghrl/Sncg/Adcy5/Doc2b/Cartpt/Myom1/Cacna1c/Snap25/Kcnb1/Syt4/Vsnl1/Mtnr1a/Mttp/Nos1/Vip/Cacna1e/Lep/Tacr2"
"GO:0006268","BP","GO:0006268","DNA unwinding involved in DNA replication",20,0.791188445865214,2.14403491596737,2.69728612042497e-05,0.000581800095584402,0.000452614286658785,2030,"tags=70%, list=14%, signal=60%","Gins1/Mcm3/Mcm5/Mcm6/Rad51/Mcm7/Mcm4/Mcm2/Cdc45/Gins4/Gins2/Blm/Gins3/Recql4"
"GO:0010001","BP","GO:0010001","glial cell differentiation",268,-0.514519903573951,-1.51082398572266,2.70741504486146e-05,0.000582358188758222,0.000453048458027396,2076,"tags=28%, list=14%, signal=24%","Prdm8/Qki/Fa2h/Ptn/Mxra8/Aspa/Nfix/Zeb2/Robo1/Igf1/Apoe/Il34/Lrp1/Tppp/Tal1/Mal/Sox6/Plpp3/Vim/Dtx1/Pax6/Cdh2/Lamb2/Agt/Cntn2/Fgf2/Wasf3/Klf15/Il33/Lpar1/Cntn1/Lingo1/Arhgef10/Large1/Adam22/Nlgn3/Bace2/Tfap2a/Ror1/Kcnj10/Nr1d1/Cntnap1/Metrn/Vtn/Gsn/Dmd/Lama2/Rnf112/Kcnq3/Id4/Dhh/Gli3/Plp1/Dab1/Enpp2/Dner/Ror2/Ntf3/Sox8/Tspan2/Lamc3/Myoc/Hapln1/Trpc4/Dusp15/Ntrk2/Cntnap2/Ntrk3/Gap43/S100b/Gfap/Phox2b/Lgi4/Sox10"
"GO:0005230","MF","GO:0005230","extracellular ligand-gated monoatomic ion channel activity",40,-0.729896789481669,-1.77189766961125,2.73749448163114e-05,0.00058719256630988,0.00045680938615991,1946,"tags=60%, list=13%, signal=52%","Chrne/Gria3/Grin2d/P2rx2/Chrna10/Chrnb2/P2rx7/Grin1/P2rx5/Trpv1/P2rx1/Slc1a7/Glra1/Grid1/Chrna5/Grik3/Chrnb4/Chrnb3/Htr3a/Htr3b/Gabra3/Grik2/Chrna6/Chrna3"
"GO:0050432","BP","GO:0050432","catecholamine secretion",59,-0.6725956371802,-1.7205359459399,2.8051454993256e-05,0.000598379379718019,0.000465512223455982,2405,"tags=56%, list=16%, signal=47%","Pink1/Tgm2/Htr2a/Slc18a2/Rab3a/Entpd1/Syt11/Syt3/Abat/Chrnb2/Agt/Hrh3/Crhr2/Adora2b/Syt9/Plcd1/Ptger3/Snca/Chga/Cnr1/Kcna2/Syt15/Cxcl12/Syt6/Sncg/Cartpt/Kcnb1/Syt1/Syt4/Vip/Pcp4/Chrna6/Oxtr"
"GO:0030165","MF","GO:0030165","PDZ domain binding",103,-0.605752810765196,-1.66825023502126,2.80142419419527e-05,0.000598379379718019,0.000465512223455982,3147,"tags=44%, list=21%, signal=35%","Lnx1/Tamalin/Gria2/Fzd7/Acox1/Mpp2/Cftr/Slc22a4/Snta1/Arhgap29/Lin7b/Grik5/Hcn2/Lzts3/Gpr37/Fzd2/Cxxc4/Sdc2/L1cam/Ushbp1/Slc9a3/Dlg4/Sstr2/Lpar1/Cacna1d/Fzd4/Adrb1/Apba1/Dmd/Tgfbr3/Erc2/Prkn/Pdzk1/Atp2b4/Kcnj12/Dtna/Dlg2/Dlgap3/Adgrb1/Sntg2/Musk/Cntnap2/Atp2b2/Atp2b3/Grik2"
"GO:1901879","BP","GO:1901879","regulation of protein depolymerization",87,-0.627677350014112,-1.70182736951197,2.82618816497268e-05,0.000601207300548734,0.000467712218573267,1850,"tags=25%, list=12%, signal=22%","Avil/Tmod4/Tpm1/Plekhh2/Map2/Hdgfl3/Cfl2/Gsn/Svil/Scin/Map1b/Apc2/Actn2/Add2/Map1a/Tmod2/Tmod1/Fgf13/Lmod1/Stmn2/Bmerb1/Gas2l2"
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle",56,0.589170619643048,2.02580583965872,2.88324227348543e-05,0.000609983474954918,0.000474539687232339,2846,"tags=52%, list=19%, signal=42%","Trip13/Mad2l1/Plk1/Klhl22/Ccnb1/Ube2c/Haspin/Knl1/Ttk/Cdc20/Cdc6/Mapk15/Tacc3/Bub1b/Zwilch/Ndc80/Gen1/Cit/Cenpe/Kntc1/Birc5/Bub1/Nek6/Fbxo5/Riok2/Psmg2/Mad2l1bp/Cdk5rap2/Mad1l1"
"GO:0017080","MF","GO:0017080","sodium channel regulator activity",34,-0.743177519037868,-1.75904171644116,2.88157846007116e-05,0.000609983474954918,0.000474539687232339,1393,"tags=41%, list=9%, signal=37%","Agt/Scn3b/Scn1b/Fxyd6/Cav3/Fgf12/Fgf14/Atp2b4/Scn2b/Fxyd1/Fgf13/Scn4b/Fxyd7/Nos1"
"GO:0086011","BP","GO:0086011","membrane repolarization during action potential",18,-0.840867712462916,-1.79257204445456,2.9102322194512e-05,0.000614011289579295,0.000477673145712051,1897,"tags=83%, list=13%, signal=73%","Kcnh6/Kcne2/Kcne4/Kcnj5/Kcnj8/Kcne5/Kcnh2/Cav1/Rnf207/Flna/Cacna2d1/Scn2b/Kcnn2/Kcnd3/Kcna5"
"GO:0015837","BP","GO:0015837","amine transport",101,-0.616881455729479,-1.70022435481034,2.97210111570658e-05,0.000621966526164937,0.000483861961698401,2420,"tags=48%, list=16%, signal=40%","Avpr1a/Pink1/Nat8l/Htr2a/Slc18a2/Rab3a/Entpd1/Stxbp1/Syt11/Syt3/Cacna1a/Sv2a/Abat/Chrnb2/Agt/Hrh3/Crhr2/Adora2b/Syt9/P2rx7/Plcd1/Ptger3/Snca/Aqp8/Gdnf/Chga/Cnr1/Kcna2/Rgs4/Syt15/Cxcl12/Syt6/Ace2/Adora1/Sncg/Prkg1/Cartpt/Kcnb1/Syt1/Syt4/Vip/Pcp4/Lep/Ntsr1/Chrna6/Oxtr/Tacr2/Chrna3"
"GO:0035296","BP","GO:0035296","regulation of tube diameter",154,-0.572848891355412,-1.63355366246882,2.96781143348959e-05,0.000621966526164937,0.000483861961698401,3047,"tags=46%, list=21%, signal=37%","Gpx1/Ptgs1/Ece1/Rgs2/P2ry1/Nos3/Cftr/Mmp2/Tbxas1/Hrh1/Snta1/Edn3/Cd38/Avpr1a/Tbxa2r/Ptprm/Htr2a/Trpm4/Npr1/Ace/Slc6a4/Foxc2/Slc8a1/Vstm4/Apoe/Mgll/Cysltr1/Klf2/Pde5a/Gper1/Scnn1b/Sod3/Casr/Agt/Npy1r/Adora2b/Comp/Alox5/Gja5/Crp/Ptger3/Cacna1g/Adrb1/Chga/Kcnj8/Npr3/Gucy1a1/Kcnma1/Itga1/Agtr1a/Cav1/Tacr1/Irag1/Htr2b/P2rx1/Adra1d/Adora1/Acta2/Edn2/Prkg1/Kcnmb1/Cacna1c/Dbh/Kcna5/Atp1a2/Ptgis/Cps1/Nos1/Lep/Adrb3/Oxtr"
"GO:0097746","BP","GO:0097746","blood vessel diameter maintenance",154,-0.572848891355412,-1.63355366246882,2.96781143348959e-05,0.000621966526164937,0.000483861961698401,3047,"tags=46%, list=21%, signal=37%","Gpx1/Ptgs1/Ece1/Rgs2/P2ry1/Nos3/Cftr/Mmp2/Tbxas1/Hrh1/Snta1/Edn3/Cd38/Avpr1a/Tbxa2r/Ptprm/Htr2a/Trpm4/Npr1/Ace/Slc6a4/Foxc2/Slc8a1/Vstm4/Apoe/Mgll/Cysltr1/Klf2/Pde5a/Gper1/Scnn1b/Sod3/Casr/Agt/Npy1r/Adora2b/Comp/Alox5/Gja5/Crp/Ptger3/Cacna1g/Adrb1/Chga/Kcnj8/Npr3/Gucy1a1/Kcnma1/Itga1/Agtr1a/Cav1/Tacr1/Irag1/Htr2b/P2rx1/Adra1d/Adora1/Acta2/Edn2/Prkg1/Kcnmb1/Cacna1c/Dbh/Kcna5/Atp1a2/Ptgis/Cps1/Nos1/Lep/Adrb3/Oxtr"
"GO:0046676","BP","GO:0046676","negative regulation of insulin secretion",52,-0.686382354331357,-1.72653753928972,3.0744982416304e-05,0.000639926561236387,0.000497834060575534,1900,"tags=44%, list=13%, signal=39%","Sfrp1/Sytl4/Pde3b/Ffar2/Stxbp5l/Crhr2/Fkbp1b/Pde1c/Fbn1/Ptger3/Gnaz/Gnao1/Chga/Pde4c/Kcnj11/Abcc8/Prkn/Ccn3/Ghrl/Kcnb1/Vsnl1/Mtnr1a/Nos1"
"GO:0071692","BP","GO:0071692","protein localization to extracellular region",375,-0.490629225922036,-1.45825055782056,3.0680877422066e-05,0.000639926561236387,0.000497834060575534,2312,"tags=27%, list=16%, signal=23%","Efna5/Rapgef4/Ccl5/Ano1/Rab34/Slc18a2/Rfx6/Trpm4/Tm7sf3/Sfrp1/Pcsk1/Krt20/Rab3a/Ankrd1/Nr0b2/Olr59/Rab12/Sytl4/Igf1/Apoe/Pde3b/Lrp1/Ffar2/Slc4a8/Itpr1/Stxbp5l/Rcn3/Myrip/Gper1/Gpr27/Srcin1/Abat/Pcsk5/Abca12/Casr/Crhr2/Syt9/Comp/Alox5/P2rx7/Gja5/Fkbp1b/Nr1h4/Cacna1d/Pde1c/Fbn1/Sybu/Ptger3/Pfkm/Gnaz/Piwil4/Gnao1/Chga/Nr1d1/Nbl1/Kcnj8/Vgf/Il12a/Nrxn1/Cnr1/Pde4c/Akap5/C1qtnf3/Gcg/Tgfb3/Rbp4/Apbb1/Cavin1/Agtr1a/Ptprn2/Brsk2/Kcnj11/Lepr/Plcb1/Abcc8/Ildr2/Epha5/Clstn3/Prkn/Nmu/Ccn3/Rab3c/Ghrl/Sncg/Adcy5/Doc2b/Cartpt/Myom1/Cacna1c/Snap25/Kcnb1/Syt4/Vsnl1/Mtnr1a/Mttp/Nos1/Vip/Cacna1e/Lep/Tacr2"
"GO:0001533","CC","GO:0001533","cornified envelope",24,0.758222724961829,2.1420205041206,3.19251439518111e-05,0.000662065793639874,0.000515057386864974,602,"tags=46%, list=4%, signal=44%","S100a9/Sprr1a/Krt17/Cnfn/Serpinb2/Ppl/Pkp1/Krt75/Anxa1/Anxa2/Serpinb5"
"GO:0090659","BP","GO:0090659","walking behavior",44,-0.718033385035281,-1.77002853479051,3.19801270432107e-05,0.000662065793639874,0.000515057386864974,2672,"tags=43%, list=18%, signal=35%","Sptbn4/Pmp22/Mapt/Agtpbp1/Cacna1a/Cntn2/Large1/Uchl1/Kcnj10/Pcdh15/Kcnma1/Dmd/Dab1/Chat/Glra1/Cacna1c/Cntnap2/Cend1/Cacnb4"
"GO:0006942","BP","GO:0006942","regulation of striated muscle contraction",75,-0.648679621293001,-1.73293346475177,3.29195266047721e-05,0.000679510336111211,0.000528628455702324,1653,"tags=36%, list=11%, signal=32%","Pde5a/Tnnt3/Rem1/Gja5/Ehd3/Fkbp1b/Adcy10/Adrb1/Ryr2/Smtn/Chga/Dmd/Tmem38a/Cav1/Rnf207/Cav3/Ace2/Adora1/Asb15/Cacna1h/Akap6/Ank2/Fxyd1/Cacna1c/Fgf13/Ctnna3/Atp1a2"
"GO:0046879","BP","GO:0046879","hormone secretion",339,-0.494868418134135,-1.4696395214325,3.29987536961544e-05,0.000679510336111211,0.000528628455702324,2312,"tags=27%, list=16%, signal=24%","Efna5/Rapgef4/Ccl5/Ano1/Slc18a2/Rfx6/Trpm4/Tm7sf3/Sfrp1/Ltbp4/Fst/Rab3a/Pla2g3/Nr0b2/Sytl4/Fgfr1/Selenom/Pde3b/Lrp1/Ffar2/Cry2/Itpr1/Stxbp5l/Myrip/Gper1/Gpr27/Abat/Abca12/Casr/Agt/Sstr2/Crhr2/Npy1r/Syt9/Alox5/Nell2/Fkbp1b/Nr1h4/Cpe/Cacna1d/Pde1c/Fbn1/Sybu/Ptger3/Pfkm/Fzd4/Gnaz/Piwil4/Scg5/Gnao1/Chga/Nr1d1/Vgf/Nrxn1/Cnr1/Pde4c/C1qtnf3/Gcg/Rbp4/Agtr1a/Ptprn2/Brsk2/Kcnj11/Lepr/Plcb1/Tacr1/Abcc8/Ildr2/Epha5/Pex5l/Prkn/Nmu/Adora1/Ccn3/Ghrl/Edn2/Adcy5/Doc2b/Cartpt/Galr1/Cacna1c/Snap25/Kcnb1/Gal/Vsnl1/Mtnr1a/Nos1/Vip/Cacna1e/Lep/Ecrg4/Tacr2/Grp"
"GO:0030574","BP","GO:0030574","collagen catabolic process",31,0.702490830401701,2.11037652071909,3.37069806083115e-05,0.000692136640727683,0.000538451152364793,303,"tags=29%, list=2%, signal=28%","Mmp7/Mmp13/Mmp12/Mmp8/Mmp20/Mmp3/Mmp9/Mmp28/Mmp10"
"GO:0008094","MF","GO:0008094","ATP-dependent activity, acting on DNA",111,0.462891303166049,1.77914394664865,3.37911827964694e-05,0.000692136640727683,0.000538451152364793,4401,"tags=52%, list=30%, signal=37%","Anxa1/Spo11/Mcm3/Ercc6l/Mcm5/Hells/Mcm6/Rad51/Mcm7/Mcm4/Mcm2/Rad54l/Chtf18/Brip1/Rad54b/Top2a/Dscc1/Rfc5/Blm/Rad51c/Ruvbl1/Rfc2/Atad5/Rfc4/Ruvbl2/Msh6/Xrcc2/Mcm8/Rfc3/Smarca5/Smarca4/Zranb3/Recql4/Rbbp4/Rad54l2/Msh2/G3bp1/Polq/Chd4/Dhx9/Chd1/Rad51b/Upf1/Smarcad1/Chtf8/Btaf1/Xrcc3/Ddx11/Ercc2/Ascc3/Dhx30/Chd7/Vps72/Ddx3x/Mre11/Ercc3/Rfc1/Shprh"
"GO:0007271","BP","GO:0007271","synaptic transmission, cholinergic",26,-0.790573772826838,-1.78832829008378,3.44503700813802e-05,0.00070191492814886,0.000546058219842902,1715,"tags=62%, list=12%, signal=55%","Cacna1a/Chrna10/Chrnb2/Ric3/Ache/Lama2/Tacr1/Chrna5/Musk/Chrnb4/Chrnb3/Nalcn/Chrna6/Tacr2/Slc5a7/Chrna3"
"GO:0046888","BP","GO:0046888","negative regulation of hormone secretion",88,-0.629906490119172,-1.71326176419323,3.44164746401704e-05,0.00070191492814886,0.000546058219842902,2144,"tags=38%, list=14%, signal=32%","Sfrp1/Fst/Sytl4/Pde3b/Ffar2/Cry2/Stxbp5l/Sstr2/Crhr2/Npy1r/Fkbp1b/Pde1c/Fbn1/Ptger3/Gnaz/Gnao1/Chga/Pde4c/Kcnj11/Abcc8/Prkn/Adora1/Ccn3/Ghrl/Edn2/Cartpt/Kcnb1/Gal/Vsnl1/Mtnr1a/Nos1/Lep/Tacr2"
"GO:0034331","BP","GO:0034331","cell junction maintenance",66,-0.658349455627947,-1.72231812056454,3.50337707862951e-05,0.000711923100030976,0.000553844127084172,2964,"tags=52%, list=20%, signal=41%","Chchd10/Dlgap1/Rapsn/Mpp2/Shank2/Adgrl3/Sema3a/Pard6a/Syngap1/Kifc3/Itgb3/Epb41l3/Rab3a/Plxna4/Cldn1/Magi2/Kirrel1/Shank3/Dlg4/Bsn/Fermt2/Rimbp2/Cntnap1/Shank1/Nrxn1/Ctnnd2/Erc2/C1ql1/Dlg2/Rims1/Cntnap2/Cbln2/Mpz/Adgrb3"
"GO:0045055","BP","GO:0045055","regulated exocytosis",229,-0.527163028570899,-1.53845068845588,3.5149739011616e-05,0.000712404946581886,0.000554218982012135,2738,"tags=31%, list=18%, signal=26%","Foxf1/Prkca/Clnk/Cplx2/Prkcg/Kit/Kcnh1/Nkg7/Rasgrp1/Syn1/Hyal3/Rapgef4/Grik5/Slc18a2/P2ry4/Rab3a/Syde1/Pla2g3/Stxbp1/Syt11/Unc13a/Lrrk2/Syt3/Napb/Cacna1a/Sv2a/Slc4a8/P2rx2/Stxbp5l/Abca12/Cdk5r2/Npy1r/Adora2b/Syt9/P2rx7/Apba2/Stx2/Cacna1g/Snca/Ncs1/Chga/Rimbp2/Stx1b/Apba1/Syt15/Syp/Tspan18/Ms4a2/P2rx1/Camk2a/Syngr3/Cacna1b/Pex5l/Erc2/Syt6/Sv2c/Cacna1h/Syn2/Doc2b/Rims3/Cacna1c/Snap25/Rims1/Kcnb1/Syt1/Syt4/Cacnb4/Sv2b/Scn11a/Cacna1e/Grp"
"GO:0022029","BP","GO:0022029","telencephalon cell migration",60,-0.664838113831915,-1.70513067707173,3.60229596084964e-05,0.000728191869363374,0.000566500497342763,2129,"tags=37%, list=14%, signal=32%","Sun2/Lhx6/Syne2/Lrrk2/Robo1/Fgfr1/Col3a1/Efhc1/Cdk5r2/Cntn2/Mdga1/Slit1/Fut10/Arx/Cxcl12/Gli3/Dab1/Dcx/Fgf13/Tnr/Bmerb1/Pou3f3"
"GO:0031114","BP","GO:0031114","regulation of microtubule depolymerization",35,-0.741712414214716,-1.76490144503449,3.61912832366575e-05,0.000729684305883731,0.000567661545778766,1399,"tags=26%, list=9%, signal=23%","Map2/Hdgfl3/Map1b/Apc2/Map1a/Fgf13/Stmn2/Bmerb1/Gas2l2"
"GO:0090276","BP","GO:0090276","regulation of peptide hormone secretion",234,-0.521171359716372,-1.52029960002585,3.69394801537354e-05,0.000742829858716524,0.000577888194181382,2312,"tags=29%, list=16%, signal=25%","Efna5/Rapgef4/Ccl5/Ano1/Rfx6/Trpm4/Tm7sf3/Sfrp1/Nr0b2/Sytl4/Pde3b/Lrp1/Ffar2/Itpr1/Stxbp5l/Myrip/Gper1/Gpr27/Abat/Abca12/Casr/Sstr2/Crhr2/Syt9/Alox5/Fkbp1b/Nr1h4/Cacna1d/Pde1c/Fbn1/Sybu/Ptger3/Pfkm/Gnaz/Piwil4/Gnao1/Chga/Nr1d1/Nrxn1/Cnr1/Pde4c/Gcg/Rbp4/Brsk2/Kcnj11/Lepr/Plcb1/Abcc8/Epha5/Pex5l/Prkn/Nmu/Ccn3/Ghrl/Adcy5/Doc2b/Cartpt/Cacna1c/Snap25/Kcnb1/Gal/Vsnl1/Mtnr1a/Nos1/Cacna1e/Lep/Ecrg4/Grp"
"GO:0043954","BP","GO:0043954","cellular component maintenance",93,-0.62158765692648,-1.69178671740425,3.764161865378e-05,0.000754983322712959,0.000587343042124737,2964,"tags=41%, list=20%, signal=33%","Rapsn/Mpp2/Shank2/Adgrl3/Sema3a/Fyn/Pard6a/Syngap1/Kifc3/Itgb3/Epb41l3/Rab3a/Apoe/Prnp/Plxna4/Cldn1/Magi2/Kirrel1/Shank3/Dlg4/Bsn/Fermt2/Grin1/Rimbp2/Cntnap1/Shank1/Nrxn1/Ctnnd2/Erc2/C1ql1/Myocd/Dlg2/Rims1/Cntnap2/Cbln2/Zfp804a/Mpz/Adgrb3"
"GO:0031640","BP","GO:0031640","killing of cells of another organism",32,0.700195145313557,2.13149415460257,3.86726198995795e-05,0.000771653671484633,0.000600311823111384,1389,"tags=44%, list=9%, signal=40%","Cxcl6/Nos2/Pla2g2a/Cxcl1/RatNP-3b/Fcer2/Arg1/Gbp4/Clec7a/Lyc2/Ncf1/Trem1/Gbp5/F2rl1"
"GO:0141061","BP","GO:0141061","disruption of cell in another organism",32,0.700195145313557,2.13149415460257,3.86726198995795e-05,0.000771653671484633,0.000600311823111384,1389,"tags=44%, list=9%, signal=40%","Cxcl6/Nos2/Pla2g2a/Cxcl1/RatNP-3b/Fcer2/Arg1/Gbp4/Clec7a/Lyc2/Ncf1/Trem1/Gbp5/F2rl1"
